time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-0.2770338293929636,-2.0938474417692143,15.389559246265318,6.045254365152921,6.245028943215658,0.0,-0.13023254857582497,-3.05677601610368,4.415765605647527,-0.09032581848339419,-0.083785332632484,0.0,437.0782403931663,434.89964989704856,433.73411701043574,436.41560447286747
2.4000000000000017,-0.28407870478178143,-2.28208361581376,15.656025627389857,6.0405432559845575,6.2401203992489265,0.0,-0.10412936298572699,-3.2182220185363892,4.4658748200627,-0.061730065948254184,-0.07812584711163509,0.0,450.98932260421117,451.44095015921386,449.84893989277214,452.1536729146186
2.4600000000000017,-0.2896362689354251,-2.4791526306086373,15.921611278380714,6.036988619881322,6.235550949872788,0.0,-0.08075424189299966,-3.351160091364297,4.387027948516084,-0.05468710542025537,-0.07248788530948572,0.0,409.61868515585473,410.1147164631274,407.90301229440314,408.5287722881267
2.520000000000002,-0.2934577227725814,-2.685594182515707,16.18769267651702,6.034233560504447,6.230752682648951,0.0,-0.04618752881873979,-3.5304816357611455,4.481604271176675,-0.03248963041875006,-0.10236213470071193,0.0,467.46228855009895,465.1229639835027,465.3160645284451,467.049499616372
2.580000000000002,-0.29524104738873236,-2.90220372255575,16.456804418014,6.032005178408937,6.224450935314547,0.0,-0.01270195749878708,-3.690083957248359,4.488450804357668,-0.04860011512688693,-0.11097665929765477,0.0,440.48950614609805,439.7666193917454,440.10965840615245,438.7732710421305
2.640000000000002,-0.29494965125680744,-3.1282420585787354,16.725465812751594,6.028583766701871,6.218473587390877,0.0,0.022952484514537727,-3.844881581237596,4.466679296508976,-0.0847491241160662,-0.08330851270182399,0.0,429.97395395033675,432.30264043117234,432.50198642200905,429.44322958365325
2.700000000000002,-0.29234025236456185,-3.3639599456945612,16.993941532623847,6.023158146839959,6.213810433141392,0.0,0.06445340970446378,-4.012888915044551,4.481993636896281,-0.10528833554321575,-0.06839911951586686,0.0,442.9888805672346,444.2084607112819,445.25759187920755,443.5667134800188
2.760000000000002,-0.2868516654920212,-3.611007815800086,17.267492133432267,6.017217381543025,6.210541737705462,0.0,0.11883815870622495,-4.2225692142905595,4.635090599700243,-0.08874969207611441,-0.035606724430752176,0.0,486.8842040394938,489.3297597024945,487.56092831431494,488.78756369391914
2.820000000000002,-0.2786511242288312,-3.868556567397771,17.542001479899394,6.011667221507313,6.208305477040518,0.0,0.15469617757594098,-4.362993032094369,4.515337410176723,-0.1013189587668387,-0.0408257125516977,0.0,402.1384675515227,401.66451896976895,401.6985251365708,400.5485108120096
2.880000000000002,-0.2679969881427523,-4.135596967643784,17.81270822618705,6.005613316048523,6.205760527117633,0.0,0.20064626445232697,-4.538951515469057,4.507715514375816,-0.10007100523745589,-0.045801438558372376,0.0,440.6830127378777,440.27045071726525,439.87740153816566,439.97184026476424
